scenario,runIndex,quoteId,dayNumber,routeSource,routeDestination,routeId,hotspotId,hotspotName,matchedBucket,priority,hotspotDistance,operatingHours,attemptedVisitStart,attemptedVisitEnd,finalDecision,exactRejectionReason,laterRetried,finallySelectedLater,duplicateAfterEarlierSelection
Kerala-Trivandrum-Munnar-Alleppey,1,DVI202604200,5,Alleppey,Kochi,1058,746,hotspot_746,unknown,0,867.8552709019102,,04:30:00,04:30:00,REJECTED,Rejected: no remaining day window,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,1,DVI202604200,5,Alleppey,Kochi,1058,544,hotspot_544,unknown,0,867.9763181299105,,04:30:00,04:30:00,REJECTED,Rejected: no remaining day window,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,1,DVI202604200,5,Alleppey,Kochi,1058,804,hotspot_804,unknown,0,868.8923307668174,,04:30:00,04:30:00,REJECTED,Rejected: no remaining day window,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,1,DVI202604200,5,Alleppey,Kochi,1058,296,hotspot_296,unknown,0,871.6310848910296,,04:30:00,04:30:00,REJECTED,Rejected: no remaining day window,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,1,DVI202604200,5,Alleppey,Kochi,1058,9,hotspot_9,unknown,0,873.1032319417104,,04:30:00,04:30:00,REJECTED,Rejected: no remaining day window,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,1,DVI202604200,5,Alleppey,Kochi,1058,299,hotspot_299,unknown,0,874.9579901393674,,04:30:00,04:30:00,REJECTED,Rejected: no remaining day window,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,1,DVI202604200,5,Alleppey,Kochi,1058,12,hotspot_12,unknown,0,875.5544508141975,,04:30:00,04:30:00,REJECTED,Rejected: no remaining day window,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,1,DVI202604200,5,Alleppey,Kochi,1058,300,hotspot_300,unknown,0,877.6466925521793,,04:30:00,04:30:00,REJECTED,Rejected: no remaining day window,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,1,DVI202604200,5,Alleppey,Kochi,1058,303,hotspot_303,unknown,0,877.8466430691316,,04:30:00,04:30:00,REJECTED,Rejected: no remaining day window,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,1,DVI202604200,5,Alleppey,Kochi,1058,4,hotspot_4,unknown,1,872.4111637863112,,04:30:00,04:30:00,REJECTED,Rejected: no remaining day window,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,1,DVI202604200,5,Alleppey,Kochi,1058,11,hotspot_11,unknown,2,875.5818218580357,,04:30:00,04:30:00,REJECTED,Rejected: no remaining day window,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,1,DVI202604200,5,Alleppey,Kochi,1058,252,hotspot_252,unknown,0,64.36604863402292,,04:30:00,04:30:00,REJECTED,Rejected: no remaining day window,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,1,DVI202604200,6,Kochi,Kochi,1059,894,Live Hotspot 1775515744963,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,1,DVI202604200,6,Kochi,Kochi,1059,895,Live Retry Hotspot 1775515791348,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,1,DVI202604200,6,Kochi,Kochi,1059,896,PW Hotspot 1775516207450,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,1,DVI202604200,6,Kochi,Kochi,1059,897,Live Retry Hotspot 1775515791348,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,1,DVI202604200,6,Kochi,Kochi,1059,898,PW Hotspot 1775516310053,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,1,DVI202604200,6,Kochi,Kochi,1059,899,PW Hotspot 1775516882039,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,1,DVI202604200,6,Kochi,Kochi,1059,900,PW Timing Persist 1775727492729,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,2,DVI202604201,1,Trivandrum,Munnar,1060,894,Live Hotspot 1775515744963,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,2,DVI202604201,1,Trivandrum,Munnar,1060,895,Live Retry Hotspot 1775515791348,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,2,DVI202604201,1,Trivandrum,Munnar,1060,896,PW Hotspot 1775516207450,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,2,DVI202604201,1,Trivandrum,Munnar,1060,897,Live Retry Hotspot 1775515791348,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,2,DVI202604201,1,Trivandrum,Munnar,1060,898,PW Hotspot 1775516310053,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,2,DVI202604201,1,Trivandrum,Munnar,1060,899,PW Hotspot 1775516882039,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,2,DVI202604201,1,Trivandrum,Munnar,1060,208,"Trivandrum, Domestic Airport|Trivandrum, Central Railway Station|Trivandrum, Railway Station|Trivandrum",unknown,1,6.949412539460367,03:30:00 - 19:20:00,03:58:00,05:58:00,SELECTED,,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,2,DVI202604201,1,Trivandrum,Munnar,1060,209,"Trivandrum, Domestic Airport|Trivandrum, Central Railway Station|Trivandrum, Railway Station|Trivandrum",unknown,2,3.930916903647609,,06:17:00,07:17:00,REJECTED,Rejected: closed at visit time,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,2,DVI202604201,1,Trivandrum,Munnar,1060,211,"Trivandrum, Domestic Airport|Trivandrum, Central Railway Station|Trivandrum, Railway Station",unknown,3,7.079702665979061,,06:00:00,07:00:00,REJECTED,Rejected: closed at visit time,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,2,DVI202604201,1,Trivandrum,Munnar,1060,726,"Trivandrum, Domestic Airport|Trivandrum, Central Railway Station|Trivandrum, Railway Station|Trivandrum",unknown,4,8.613974426370765,00:00:00 - 23:59:59,06:19:00,07:19:00,SELECTED,,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,2,DVI202604201,1,Trivandrum,Munnar,1060,210,"Trivandrum, Domestic Airport|Trivandrum, Central Railway Station|Trivandrum, Railway Station",unknown,5,3.6145927841370784,,07:54:00,10:54:00,REJECTED,Rejected: closed at visit time,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,2,DVI202604201,1,Trivandrum,Munnar,1060,380,Trivandrum,unknown,6,3.2864209189615217,,07:57:00,09:27:00,REJECTED,Rejected: closed at visit time,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,2,DVI202604201,1,Trivandrum,Munnar,1060,563,"Trivandrum, Domestic Airport|Trivandrum, Central Railway Station|Trivandrum, Railway Station|Trivandrum",unknown,7,9.439532994598517,05:00:00 - 20:30:00,07:48:00,08:48:00,SELECTED,,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,2,DVI202604201,1,Trivandrum,Munnar,1060,506,"Trivandrum, Domestic Airport|Trivandrum, Central Railway Station|Trivandrum, Railway Station",unknown,8,30.49464413541787,05:30:00 - 20:00:00,09:20:00,10:20:00,SELECTED,,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,2,DVI202604201,1,Trivandrum,Munnar,1060,564,"Trivandrum, Domestic Airport|Trivandrum, Central Railway Station|Trivandrum, Railway Station|Trivandrum",unknown,9,14.06431897418732,03:45:00 - 20:00:00,17:00:00,18:00:00,SELECTED,,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,2,DVI202604201,1,Trivandrum,Munnar,1060,565,"Trivandrum, Domestic Airport|Trivandrum, Central Railway Station|Trivandrum, Railway Station|Trivandrum",unknown,10,37.11088225751365,,18:40:00,19:40:00,REJECTED,Rejected: closed at visit time,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,2,DVI202604201,1,Trivandrum,Munnar,1060,725,Trivandrum,unknown,11,4.182195361923656,,18:17:00,19:17:00,REJECTED,Rejected: closed at visit time,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,2,DVI202604201,1,Trivandrum,Munnar,1060,262,"Trivandrum, Domestic Airport|Trivandrum, Central Railway Station|Trivandrum",unknown,12,34.246696237434506,,18:52:00,19:52:00,REJECTED,Rejected: closed at visit time,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,2,DVI202604201,1,Trivandrum,Munnar,1060,562,"Trivandrum, Domestic Airport|Trivandrum, Central Railway Station|Trivandrum, Railway Station",unknown,13,6.797377999043276,04:30:00 - 20:30:00,18:29:00,19:59:00,SELECTED,,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,2,DVI202604201,1,Trivandrum,Munnar,1060,634,Trivandrum,unknown,14,37.09785689217327,10:00:00 - 18:00:00,21:38:00,23:38:00,REJECTED,Rejected: closed at visit time,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,2,DVI202604201,2,Munnar,Munnar,1061,894,Live Hotspot 1775515744963,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,2,DVI202604201,2,Munnar,Munnar,1061,895,Live Retry Hotspot 1775515791348,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,2,DVI202604201,2,Munnar,Munnar,1061,896,PW Hotspot 1775516207450,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,2,DVI202604201,2,Munnar,Munnar,1061,897,Live Retry Hotspot 1775515791348,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,2,DVI202604201,2,Munnar,Munnar,1061,898,PW Hotspot 1775516310053,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,2,DVI202604201,2,Munnar,Munnar,1061,899,PW Hotspot 1775516882039,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,2,DVI202604201,2,Munnar,Munnar,1061,900,PW Timing Persist 1775727492729,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,2,DVI202604201,2,Munnar,Munnar,1061,228,Munnar,unknown,1,37.85443299329822,08:00:00 - 19:00:00,09:57:00,10:17:00,SELECTED,,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,2,DVI202604201,2,Munnar,Munnar,1061,357,Munnar,unknown,2,36.450259219929585,06:00:00 - 21:00:00,10:23:00,10:43:00,SELECTED,,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,2,DVI202604201,2,Munnar,Munnar,1061,218,Munnar,unknown,3,10.166121848246355,07:00:00 - 16:00:00,11:36:00,14:36:00,SELECTED,,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,2,DVI202604201,2,Munnar,Munnar,1061,221,Munnar,unknown,4,1.6105544738943898,09:00:00 - 17:00:00,15:11:00,16:11:00,SELECTED,,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,2,DVI202604201,2,Munnar,Munnar,1061,223,Munnar,unknown,5,10.959636688008993,09:30:00 - 18:30:00,16:29:00,17:29:00,SELECTED,,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,2,DVI202604201,2,Munnar,Munnar,1061,483,Munnar,unknown,6,30.8658329033323,09:00:00 - 20:00:00,17:59:00,18:44:00,SELECTED,,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,2,DVI202604201,3,Munnar,Alleppey,1062,894,Live Hotspot 1775515744963,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,2,DVI202604201,3,Munnar,Alleppey,1062,895,Live Retry Hotspot 1775515791348,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,2,DVI202604201,3,Munnar,Alleppey,1062,896,PW Hotspot 1775516207450,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,2,DVI202604201,3,Munnar,Alleppey,1062,897,Live Retry Hotspot 1775515791348,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
Kerala-Trivandrum-Munnar-Alleppey,2,DVI202604201,3,Munnar,Alleppey,1062,898,PW Hotspot 1775516310053,prefilter,1,,,,,REJECTED,Rejected: day-of-week mismatch,false,false,false
